hshift,wshift,corr
4,-1,0.6757419150988402
4,0,0.6838362010165898
4,1,0.6748494443648887
4,2,0.6743555776443938
4,3,0.6508487184867016
4,4,0.6502817518095317
4,5,0.6095237686845566
4,6,0.5747371956692633
4,7,0.5363495519159576
4,8,0.4917489248077956
4,9,0.4316838603510291
4,10,0.3969650135882146
4,11,0.37957348309996847
4,12,0.35951235196693665
4,13,0.3218745174789015
4,14,0.27208890608440295
4,15,0.2810776537041601
4,16,0.23275896302315088
4,17,0.21626318848291975
4,18,0.19286143417695772
4,19,0.16526618096263504
4,20,0.12498313313189348
4,21,0.13751258589831195
4,22,0.11667023973126711
4,23,0.1024595088647165
4,24,0.11092724084890954
4,25,0.11511367078593386
4,26,0.09509219037475276
4,27,0.10209079259239393
4,28,0.07458534524963549
4,29,0.06814283254054951
4,30,0.06093530421241162
4,31,0.04300062041463883
4,32,0.041687609850208814
4,33,0.033451466910461095
4,34,0.04105569649589089
4,35,0.029382933076648483
4,36,0.04973831070022359
4,37,0.04304050193013851
4,38,0.03419770160090516
4,39,0.03225870981333306
4,40,0.049222581390745486
4,41,0.06555964729656666
4,42,0.07278866979780864
4,43,0.09572024428785594
4,44,0.09723981094997575
4,45,0.09169167414395857
4,46,0.07354263319948366
4,47,0.07421710465572637
4,48,0.06789768318960746
4,49,0.06137144850595621
4,50,0.02874613017159482
5,-50,0.038586348122785094
5,-49,0.04063254013626564
5,-48,0.03479069442500142
5,-47,0.04544409500936323
5,-46,0.033747164016298715
5,-45,0.01051763923450025
5,-44,0.01991372267974873
5,-43,0.012137978531060568
5,-42,0.0020941483423637312
5,-41,0.006934717653540514
5,-40,0.03356596837906289
5,-39,0.01338853697585402
5,-38,-0.007868931493145093
5,-37,-0.000651721193976748
5,-36,5.566821333589302e-06
5,-35,0.02439909740704522
5,-34,0.026468692130639026
5,-33,0.05354672005101558
5,-32,0.074990636097907
5,-31,0.06942705678228109
5,-30,0.0704753891806852
5,-29,0.06251896063322392
5,-28,0.07949030907653687
5,-27,0.07725743826565112
5,-26,0.09901287972000214
5,-25,0.10735836856945136
5,-24,0.1132993091881993
5,-23,0.1158593349965021
5,-22,0.1260341617909429
5,-21,0.13950775607680374
5,-20,0.1778333390926436
5,-19,0.23460208468008337
5,-18,0.25802492456956566
5,-17,0.2730008950086021
5,-16,0.3193524205156112
5,-15,0.35477705177922336
5,-14,0.40686491813450104
5,-13,0.41788927078220817
5,-12,0.4478834773753773
5,-11,0.4597077096881249
5,-10,0.4725797199184783
5,-9,0.4757572763770118
5,-8,0.5045295650661205
5,-7,0.5274140722460404
5,-6,0.5398604389398014
5,-5,0.5792779630535065
5,-4,0.6039485325106958
5,-3,0.6282703254488741
5,-2,0.6432995179929999
5,-1,0.6569171784457176
5,0,0.6626775483156708
5,1,0.6687685959126906
5,2,0.6614007171025224
5,3,0.6501720258747674
5,4,0.6206755400740829
5,5,0.5918162808470099
5,6,0.553555614287835
5,7,0.5075299849476337
5,8,0.47086392699425234
5,9,0.43325588925182174
5,10,0.36995419599909474
5,11,0.36242813947736596
5,12,0.3425422079659525
5,13,0.3009607760002751
5,14,0.26307306851325024
5,15,0.2406392716616988
5,16,0.22999150203462249
5,17,0.2078712612903274
5,18,0.1719989076617839
5,19,0.15907790265014074
5,20,0.13876048157817972
5,21,0.12079699126853284
5,22,0.10446938394662765
5,23,0.09042196034239688
5,24,0.12132898740585832
5,25,0.11122724029723341
5,26,0.09460309535064655
5,27,0.08395417607218465
5,28,0.05791958185422805
5,29,0.07958855959939258
5,30,0.06016875051238309
5,31,0.047633700908157016
5,32,0.04175651895554564
5,33,0.037664115631297096
5,34,0.03430356322665373
5,35,0.03514034540895408
5,36,0.042931666800813346
5,37,0.05324894508907156
5,38,0.06222307308099914
5,39,0.04745160098369336
5,40,0.06149707670523139
5,41,0.07419582222297269
5,42,0.09480716466053381
5,43,0.0941604071300027
5,44,0.09029375640655264
5,45,0.08549838767002581
5,46,0.08226418434573537
5,47,0.07366851829027692
5,48,0.06402809170488569
5,49,0.05809061098171981
5,50,0.04291196825611473
6,-50,0.019123084449788816
6,-49,0.031193013086241412
6,-48,0.040855304543180516
6,-47,0.04579738596269104
6,-46,0.02839880010387138
6,-45,0.01888742818442723
6,-44,0.016584285204630785
6,-43,0.026876147582131343
6,-42,0.022323729042880235
6,-41,0.014885992074264848
6,-40,0.00013297493971120388
6,-39,-0.0016897620608685238
6,-38,-0.011686134163050798
6,-37,-0.009198520224940674
6,-36,0.011297516461044101
6,-35,0.016486415888697516
6,-34,0.018206715782278546
6,-33,0.04496843230652223
6,-32,0.06427719500611799
6,-31,0.07000323631389672
6,-30,0.0721481464532845
6,-29,0.07773445173565795
6,-28,0.08224261776564679
6,-27,0.10896232757856392
6,-26,0.10632670872441886
6,-25,0.11046789607972858
6,-24,0.11592797387570948
6,-23,0.11620331281481845
6,-22,0.12571223506249368
6,-21,0.13652822951501206
6,-20,0.19370169684260974
6,-19,0.2423072328504573
6,-18,0.26447375495338915
6,-17,0.27436795127600194
6,-16,0.3086640767236928
6,-15,0.34475467397772824
6,-14,0.36499542487857184
6,-13,0.4017728826360387
6,-12,0.40965993070159645
6,-11,0.4438146806858169
6,-10,0.4691311328705932
6,-9,0.46495610879571275
6,-8,0.49441762822144725
6,-7,0.51548620991098
6,-6,0.5319444574690619
6,-5,0.5534017108458726
6,-4,0.5699802304609516
6,-3,0.5917038417973832
6,-2,0.6051743270192848
6,-1,0.6232225335164232
6,0,0.6306787104023528
6,1,0.632341506870766
6,2,0.5997226549536606
6,3,0.5950919989970347
6,4,0.5583707925319259
6,5,0.5522889913824403
6,6,0.4966932651600291
6,7,0.4842802794386586
6,8,0.4667304991255297
6,9,0.4305219180156893
6,10,0.3807085994242255
6,11,0.33355664868983487
6,12,0.30568200937750056
6,13,0.28407379651128667
6,14,0.24263509888520313
6,15,0.22863459737260583
6,16,0.19940665317757378
6,17,0.1732427718790876
6,18,0.1454398988308743
6,19,0.14946316910860344
6,20,0.1383833938274797
6,21,0.11026326775114095
6,22,0.09938253953987743
6,23,0.08643806319239218
6,24,0.08409003924403742
6,25,0.08058499316369194
6,26,0.0636735009083331
6,27,0.06899125552630893
6,28,0.06818652279311521
6,29,0.06004268807406379
6,30,0.05753364196847121
6,31,0.06120388476770858
6,32,0.05386718056654772
6,33,0.04564568460776888
6,34,0.031245260581228115
6,35,0.03777575545158069
6,36,0.0499196852505324
6,37,0.05110207910750996
6,38,0.056818620903306624
6,39,0.04529323152136838
6,40,0.058303749369683286
6,41,0.0714465759363151
6,42,0.08461516359130403
6,43,0.08722693245728842
6,44,0.08554223071696515
6,45,0.07293214077605546
6,46,0.080648827093415
6,47,0.06664341826397972
6,48,0.06359554933793803
6,49,0.04094224637167982
6,50,0.029028921228846788
7,-50,0.011846068843933712
7,-49,0.02673957675134444
7,-48,0.030722073231247635
7,-47,0.05462395657876532
7,-46,0.03887046880433564
7,-45,0.05526360072475197
7,-44,0.04570025025775509
7,-43,0.05558432670692428
7,-42,0.023598168939247995
7,-41,0.01261082082470551
7,-40,0.009725229346840515
7,-39,0.015571823255188397
7,-38,-0.007896478928449246
7,-37,-0.030488497673192845
7,-36,-0.009494266426790963
7,-35,0.012241414042876016
7,-34,0.01971167136128026
7,-33,0.05105024863742297
7,-32,0.06317083616359007
7,-31,0.058689297912951924
7,-30,0.08052814480859714
7,-29,0.10082270598110293
7,-28,0.07288930480401945
7,-27,0.0875459027330085
7,-26,0.10044205588139223
7,-25,0.11105483695040848
7,-24,0.10185826258147658
7,-23,0.12788750317204894
7,-22,0.14004143414633724
7,-21,0.16761665243114368
7,-20,0.18845202332345803
7,-19,0.23425923714823238
7,-18,0.2563971096235
7,-17,0.2763410590274138
7,-16,0.3135792450466401
7,-15,0.3180816157889179
7,-14,0.3647430684140849
7,-13,0.39010292726346696
7,-12,0.414600988475701
7,-11,0.43218382677995176
7,-10,0.4333455398525889
7,-9,0.4517698300100084
7,-8,0.478324960002321
7,-7,0.49852548565185045
7,-6,0.47762079878917235
7,-5,0.5272050529322766
7,-4,0.5354763134489114
7,-3,0.5535171531519031
7,-2,0.5391039408520822
7,-1,0.5546709246361925
7,0,0.5740590543253704
7,1,0.572020844863033
7,2,0.5586605545348581
7,3,0.5235829651530447
7,4,0.5117103195337934
7,5,0.4986269333081904
7,6,0.488708285032577
7,7,0.45701978071298355
7,8,0.42614571657521483
7,9,0.3942523953281019
7,10,0.3668021252999844
7,11,0.3028766055482631
7,12,0.27597572681758065
7,13,0.2577796615432105
7,14,0.21816426792393231
7,15,0.20465008592975298
7,16,0.17152192756903026
7,17,0.1622361545776165
7,18,0.13896536331211032
7,19,0.15544813758058923
7,20,0.1385419533073537
7,21,0.12410867708126419
7,22,0.10777259775231478
7,23,0.09221152960498386
7,24,0.06691794794960511
7,25,0.06393888203097532
7,26,0.048118908945063876
7,27,0.048613118618738356
7,28,0.0419931112998918
7,29,0.04835543309029622
7,30,0.05155972340345102
7,31,0.055468105725538536
7,32,0.06773180137553049
7,33,0.06419359413134718
7,34,0.044797762161463583
7,35,0.03498937433256262
7,36,0.03684933073545629
7,37,0.05749758912544918
7,38,0.07117987525841378
7,39,0.05787451498799508
7,40,0.05807134487656824
7,41,0.06533877611441731
7,42,0.07034970640516099
7,43,0.07107338626102326
7,44,0.06301750504213002
7,45,0.060752702943512656
7,46,0.055896430907052895
7,47,0.06263787401620137
7,48,0.06349079136043113
7,49,0.043343917653622305
7,50,0.03970928312007129
8,-50,0.005410006708776161
8,-49,0.006175442124631577
8,-48,0.014882193680296581
8,-47,0.03877706338918724
8,-46,0.04732202201972755
8,-45,0.06285424466538014
8,-44,0.042720573901678605
8,-43,0.03686119247684813
8,-42,0.03586847841328062
8,-41,0.018801926036737866
8,-40,0.016947772371646217
8,-39,0.008082200563873222
8,-38,0.010084034271270222
8,-37,-0.014088067775762408
8,-36,8.820697690091113e-05
8,-35,0.009207245361332104
8,-34,0.015731865976830347
8,-33,0.031690115580192836
8,-32,0.05528142569652678
8,-31,0.06432718934434266
8,-30,0.07219125840680884
8,-29,0.08980718257872461
8,-28,0.0777124515380143
8,-27,0.08625489555326418
8,-26,0.08536377346851735
8,-25,0.10998920162434506
8,-24,0.10285137775853921
8,-23,0.1284831279303755
8,-22,0.16423554384729727
8,-21,0.18303211410609857
8,-20,0.17163744226051006
8,-19,0.2009322736070013
8,-18,0.23120809105286766
8,-17,0.24116791777926302
8,-16,0.3005687668496131
8,-15,0.3283859901146568
8,-14,0.32609186661045175
8,-13,0.36128897193240506
8,-12,0.40782136655047185
8,-11,0.43256534019778825
8,-10,0.427639078974935
8,-9,0.43185026258989445
8,-8,0.44230849832393465
8,-7,0.46003319729969055
8,-6,0.464424250598789
8,-5,0.48258992644102666
8,-4,0.48780398881729364
8,-3,0.49315790532250553
8,-2,0.4959468937680143
8,-1,0.5052934754906002
8,0,0.5192436513273543
8,1,0.5099720777891995
8,2,0.4879552814524049
8,3,0.47361287345274156
8,4,0.47093961976105614
8,5,0.5006056560014192
8,6,0.4823418438651636
8,7,0.43918421745658337
8,8,0.40836874008089535
8,9,0.38193646784640123
8,10,0.3469227070087586
8,11,0.28468493538393513
8,12,0.2603248863111868
8,13,0.23826596792017343
8,14,0.21148810294836098
8,15,0.18004745121954885
8,16,0.17888948510033412
8,17,0.170477798679468
8,18,0.15090982998912117
8,19,0.1427427744820492
8,20,0.13377227176369488
8,21,0.1120744293187559
8,22,0.09548856134938208
8,23,0.07416867367995096
8,24,0.06714081336625058
8,25,0.05346173419748422
8,26,0.04239498927272673
8,27,0.03591631293338716
8,28,0.032170400943494624
8,29,0.04359618481651823
8,30,0.046540830911649546
8,31,0.05721588117762254
8,32,0.04394515580288008
8,33,0.05627096685783379
8,34,0.043550851781866344
8,35,0.054845667611388475
8,36,0.04793297116172465
8,37,0.05578989756910792
8,38,0.07334087541678316
8,39,0.06567570501972134
8,40,0.05823699213501038
8,41,0.06670198209390797
8,42,0.07571043242013495
8,43,0.06939480871593799
8,44,0.06898731537255326
8,45,0.07452426750118318
8,46,0.07309202597141289
8,47,0.06022054669550983
8,48,0.05764896897428791
8,49,0.03449554031751503
8,50,0.06273176848282111
9,-50,-0.015304104119423765
9,-49,-0.028926603537461074
9,-48,-0.01984678831376822
9,-47,0.031220130770131197
9,-46,0.036317538625088144
9,-45,0.05967424950056443
9,-44,0.06397100482571813
9,-43,0.050818736306819545
9,-42,0.04453327303977773
9,-41,0.030108418093485047
9,-40,0.023429823492735737
9,-39,0.008422260749835793
9,-38,0.010680166912563228
9,-37,0.005958790620047219
9,-36,0.027153171635733428
9,-35,0.01875019592311183
9,-34,0.029544398375008007
9,-33,0.0467166151614266
9,-32,0.047335518691201055
9,-31,0.05531166215317356
9,-30,0.0738987279616751
9,-29,0.07320071249147088
9,-28,0.07797106608615874
9,-27,0.09107433442454912
9,-26,0.08237849214532594
9,-25,0.10943947035095507
9,-24,0.1200728608522678
9,-23,0.11558251409854411
9,-22,0.14114725352064292
9,-21,0.17088760953863458
9,-20,0.16832303366344917
9,-19,0.16908677041703898
9,-18,0.20501347918419077
9,-17,0.2508893619362759
9,-16,0.2808384574105265
9,-15,0.30366895305519104
9,-14,0.3181669788718944
9,-13,0.34511541557796455
9,-12,0.3839986118008175
9,-11,0.3998807067963032
9,-10,0.40225796966128957
9,-9,0.4262433360806456
9,-8,0.42982969923518394
9,-7,0.43852476181211236
9,-6,0.4286922311704385
9,-5,0.46508822612906137
9,-4,0.46169569720438786
9,-3,0.4777352884314496
9,-2,0.4511663978104767
9,-1,0.4661597205527874
9,0,0.4609401267260445
9,1,0.4612588598543147
9,2,0.43736163494794883
9,3,0.4425879608000556
9,4,0.4494536898868836
9,5,0.4459633692663159
9,6,0.4592065050866459
9,7,0.4220509934305535
9,8,0.3870641927820874
9,9,0.36684990429174147
9,10,0.323402862737243
9,11,0.27795159267306696
9,12,0.26055472335115454
9,13,0.2273175779594139
9,14,0.20698784251956354
9,15,0.1945602330006377
9,16,0.177051859801989
9,17,0.1708386582587698
9,18,0.14097368191683132
9,19,0.11574870029914486
9,20,0.09653433000755916
9,21,0.08617757744702678
9,22,0.06513618448802595
9,23,0.06449392059539476
9,24,0.06480019950334832
9,25,0.060728257547629234
9,26,0.049357178091013566
9,27,0.059490635845832085
9,28,0.03927997389453054
9,29,0.0515286227758939
9,30,0.06208645774103989
9,31,0.05492619969676645
9,32,0.04203736520997944
9,33,0.04089616686559411
9,34,0.045275809914278216
9,35,0.045551529231173844
9,36,0.055915459111098645
9,37,0.06693935122481591
9,38,0.06435164613817033
9,39,0.062179284186754544
9,40,0.07268426075080744
9,41,0.06873266185858452
9,42,0.07682754227687418
9,43,0.0694742659297393
9,44,0.07095108113717002
9,45,0.08053911843275254
9,46,0.07597033403833861
9,47,0.07090402775799767
9,48,0.05965032985890347
9,49,0.07098905584687235
9,50,0.06653406264831466
10,-50,-0.029258984393068448
10,-49,-0.008985657656112601
10,-48,-0.012369138748932319
10,-47,0.023878557109366372
10,-46,0.0598121953782874
10,-45,0.04226869138354141
10,-44,0.04986079869547468
10,-43,0.043229457587140876
10,-42,0.037155849335362146
10,-41,0.024581934327985465
10,-40,0.011044006031679448
10,-39,0.015549638264221441
10,-38,0.006506601378345056
10,-37,0.005541339344246269
10,-36,0.015363734816230844
10,-35,-0.002246089165692951
10,-34,0.03769893210318926
10,-33,0.02645742100435667
10,-32,0.02270815643214552
10,-31,0.041011589636025615
10,-30,0.06653183286186685
10,-29,0.061656182402044284
10,-28,0.08537913465523192
10,-27,0.07805411884661284
10,-26,0.08463229832782491
10,-25,0.08854882117315102
10,-24,0.10985518578225846
10,-23,0.10815148833562464
10,-22,0.12390462254337016
10,-21,0.16332534972082283
10,-20,0.17745953595440123
10,-19,0.17953086178458938
10,-18,0.18231574515324686
10,-17,0.21550834453691545
10,-16,0.2565980281381836
10,-15,0.26058351576315025
10,-14,0.3165771558938317
10,-13,0.336599737396617
10,-12,0.37184547869320167
10,-11,0.38174354703530206
10,-10,0.4095195398352101
10,-9,0.39822840009674026
10,-8,0.41990099483599763
10,-7,0.4466172388547643
10,-6,0.43962921536340566
10,-5,0.45944404701814046
10,-4,0.4329695925258045
10,-3,0.4349774285525467
10,-2,0.4321051608355413
10,-1,0.42968316021321323
10,0,0.4120528058025335
10,1,0.3952025216967984
10,2,0.3999235287418934
10,3,0.397048411166066
10,4,0.39458413383127217
10,5,0.41152650439392996
10,6,0.42191287253774423
10,7,0.41292576359536176
10,8,0.3732508735017365
10,9,0.3372360323460062
10,10,0.3067320130213826
10,11,0.27500272938396236
10,12,0.2482735827865624
10,13,0.22563681460101334
10,14,0.20430012590733462
10,15,0.18280469279753056
10,16,0.14917911054295066
10,17,0.1379038674949743
10,18,0.11814265215392857
10,19,0.09835015436956393
10,20,0.09185416460171941
10,21,0.0764593698756987
10,22,0.07323627341723518
10,23,0.06949353948152494
10,24,0.06620930109486452
10,25,0.05270690381052831
10,26,0.04986668828153105
10,27,0.04561165055520378
10,28,0.056799252430501775
10,29,0.057078068932431024
10,30,0.05852622775485184
10,31,0.0555371355571981
10,32,0.046104981309642454
10,33,0.04189893004538456
10,34,0.06482926894964768
10,35,0.054122215401826074
10,36,0.056631952112507836
10,37,0.07114462441041237
10,38,0.06665730365575319
10,39,0.07830168872506844
10,40,0.06307640405317841
10,41,0.05468610774494543
10,42,0.07965825009179109
10,43,0.05269630146080852
10,44,0.06390792053014235
10,45,0.09189910649375597
10,46,0.07795241644861288
10,47,0.0879297968110587
10,48,0.08842982706538847
10,49,0.08871456612783311
10,50,0.07623809471443804
11,-50,-0.04377583794556949
11,-49,-0.023897328935173445
11,-48,-0.00016305031897582064
11,-47,0.005153764917575141
11,-46,0.05420257797087337
11,-45,0.05319051236683981
11,-44,0.05231141734458567
11,-43,0.040958494634059
11,-42,0.03731645804328848
11,-41,0.026322352299831802
11,-40,0.021528568817925545
11,-39,0.003760427478871828
11,-38,-0.004847474617368484
11,-37,-0.0034058175077747626
11,-36,-0.012833668604952053
11,-35,0.0061904946205947175
11,-34,0.009905801906573603
11,-33,0.022200758184632255
11,-32,0.02580781227948668
11,-31,0.028581613868190414
11,-30,0.044310215152094885
11,-29,0.071871385468833
11,-28,0.06819170817957515
11,-27,0.08571087405494923
11,-26,0.07288636437665327
11,-25,0.06814301269394603
11,-24,0.08603628260785551
11,-23,0.09656748109739201
11,-22,0.12514783954034298
11,-21,0.12140215319251288
11,-20,0.13997822367760637
11,-19,0.16016238214679657
11,-18,0.1624019166524031
11,-17,0.19990229777041305
11,-16,0.22825398360724114
11,-15,0.251624053245215
11,-14,0.29447713449849405
11,-13,0.3307415830009834
11,-12,0.3523793888559957
11,-11,0.377135495353312
11,-10,0.39221044387574056
11,-9,0.3941714799021691
11,-8,0.4153055617770937
11,-7,0.40920216093821565
11,-6,0.4167144553687071
11,-5,0.4242492173653119
11,-4,0.4104401921077702
11,-3,0.3947436131758688
11,-2,0.3874408220945324
11,-1,0.38327471803839047
11,0,0.3677458939469636
11,1,0.3682512893050227
11,2,0.3710174855712883
11,3,0.37554071384932314
11,4,0.37749269086692744
11,5,0.39524563271696633
11,6,0.37817867400760824
11,7,0.3683028014759596
11,8,0.34383862344032895
11,9,0.32935874707636453
11,10,0.28680140539486243
11,11,0.2658229786362852
11,12,0.23896529305381004
11,13,0.21474840501504447
11,14,0.19154891140288363
11,15,0.16914934714426036
11,16,0.1395978131165849
11,17,0.11521074230956672
11,18,0.10124196680237339
11,19,0.07508819249974914
11,20,0.0661082002080903
11,21,0.07196243234514556
11,22,0.0667057491968993
11,23,0.06028431759727696
11,24,0.06923393556654467
11,25,0.05520789816752512
11,26,0.0453423032173661
11,27,0.06173640041029713
11,28,0.05738326774869237
11,29,0.06147662114857654
11,30,0.04485581533901987
11,31,0.05439300402282598
11,32,0.04207559829007797
11,33,0.056605203309124205
11,34,0.053518982783036365
11,35,0.07109753248864899
11,36,0.07026230278041325
11,37,0.07054662249871956
11,38,0.07029575683584488
11,39,0.06871068465120171
11,40,0.07740054391244423
11,41,0.04897730358874224
11,42,0.0709944232272233
11,43,0.06608628209425468
11,44,0.061116696982470624
11,45,0.06705057489373956
11,46,0.07343268090555923
11,47,0.06659398420529225
11,48,0.09641862312784666
11,49,0.07860693111192986
11,50,0.0672977416410007
12,-50,-0.024064850630776662
12,-49,-0.014278387153488
12,-48,-0.009929481847277797
12,-47,0.0011669748358739457
12,-46,0.02569890777571945
12,-45,0.03872559913606921
12,-44,0.0628597335513296
12,-43,0.04615767205149266
12,-42,0.04304882198762127
12,-41,0.03390616554626032
12,-40,0.03180584020423492
12,-39,0.006374266833911391
12,-38,-0.0009034487931108726
12,-37,-0.01012623339396583
12,-36,-0.021372843605074045
12,-35,0.0012872558072713142
12,-34,0.0012089389760458426
12,-33,0.013366586107574921
12,-32,0.030561082351619532
12,-31,0.030272106369526732
12,-30,0.04097879785325451
12,-29,0.054819407188947886
12,-28,0.052238983698022906
12,-27,0.05274395325861629
12,-26,0.05700379664192791
12,-25,0.05657452802805109
12,-24,0.07493298789192099
12,-23,0.10766272245170135
12,-22,0.10637593293515382
12,-21,0.132689089968876
12,-20,0.12334485665470231
12,-19,0.14195100733693972
12,-18,0.16507613429442333
12,-17,0.18286778556345828
12,-16,0.20209662812247467
12,-15,0.2360955865337931
12,-14,0.25823754020067013
12,-13,0.2702381958408673
12,-12,0.311313152730243
12,-11,0.34265364804279846
12,-10,0.3614005596846828
12,-9,0.3801178298782962
12,-8,0.381054191951939
12,-7,0.38508772884883086
12,-6,0.3795848583992685
12,-5,0.39968461121827875
12,-4,0.3868831555573611
12,-3,0.37713852168828155
12,-2,0.3493992943532679
12,-1,0.3575219668204984
12,0,0.35847091242214146
12,1,0.3688928079239206
12,2,0.3725338170735833
12,3,0.35155756163433804
12,4,0.34840464503819346
12,5,0.3444024310170195
12,6,0.3455526698370912
12,7,0.32630628709579024
12,8,0.3209845058448186
12,9,0.3072374812373019
12,10,0.2795537050152588
12,11,0.24994931837982073
12,12,0.21280081751664703
12,13,0.18251844947926446
12,14,0.14535331279273586
12,15,0.1475762223648363
12,16,0.14148410244351484
12,17,0.11280843337624916
12,18,0.10309523577731443
12,19,0.0871288098957886
12,20,0.08709878393048745
12,21,0.07483424131959496
12,22,0.07619462652126623
12,23,0.0700339632627173
12,24,0.05193727890043976
12,25,0.034852482437385875
12,26,0.03670180973450734
12,27,0.050070781968455255
12,28,0.053917942065521786
12,29,0.08522821393004841
12,30,0.056882693515561245
12,31,0.05524480688561285
12,32,0.05497235352147954
12,33,0.07541170084356924
12,34,0.06852624606431945
12,35,0.07012576030142363
12,36,0.08649512418723976
12,37,0.07040304301376699
12,38,0.052170588197530225
12,39,0.054891191972868354
12,40,0.06854930689086393
12,41,0.049897079221155695
12,42,0.05623523849468646
12,43,0.060937238748041064
12,44,0.07110089472634012
12,45,0.056886483416601866
12,46,0.05649671235246917
12,47,0.0716674745123346
12,48,0.0767092172321944
12,49,0.08051740950432769
12,50,0.06302308618469048
13,-50,-0.005690032012824968
13,-49,-0.00278834873988761
13,-48,-0.013316425422528564
13,-47,0.002461988554424522
13,-46,0.016302584844388433
13,-45,0.037690628132804105
13,-44,0.036529022737622534
13,-43,0.037613253632390785
13,-42,0.03195815374191222
13,-41,0.03615752856484165
13,-40,0.03304818050872664
13,-39,0.0194431795640099
13,-38,-0.006513301837688581
13,-37,-0.00547917393808531
13,-36,0.003351306865266257
13,-35,0.009159645350063235
13,-34,0.011644420946817172
13,-33,0.003530199305511567
13,-32,0.008312497145725559
13,-31,0.028376448141711513
13,-30,0.018391289872134235
13,-29,0.040654123933252066
13,-28,0.04047792894301325
13,-27,0.03251665091292597
13,-26,0.055581894204409406
13,-25,0.04998558268476614
13,-24,0.07087589481791703
13,-23,0.102596573513527
13,-22,0.114020473812483
13,-21,0.11989554181633544
13,-20,0.13098017828693717
13,-19,0.1376058309297809
13,-18,0.13862069578182018
13,-17,0.15578063495234246
13,-16,0.1754218866795954
13,-15,0.22462690867000337
13,-14,0.24142140970530568
13,-13,0.2592664745904901
13,-12,0.2761462586241602
13,-11,0.2967465446592415
13,-10,0.31342200749200877
13,-9,0.340984434059327
13,-8,0.34352728893814694
13,-7,0.3383912887994953
13,-6,0.3409453544871788
13,-5,0.370155447841733
13,-4,0.3341101582437911
13,-3,0.31962258975155566
13,-2,0.31451059499010564
13,-1,0.32888218024880717
13,0,0.33333325992715857
13,1,0.34661352383343386
13,2,0.3389267096039771
13,3,0.3361937706787306
13,4,0.3353803685503775
13,5,0.3143999372140713
13,6,0.3136111465716785
13,7,0.3053998461756025
13,8,0.2888938528920368
13,9,0.26674875342935733
13,10,0.2520778867829168
13,11,0.23424599325565346
13,12,0.17968948183738664
13,13,0.1606409184465376
13,14,0.13616510101349813
13,15,0.13808951957390883
13,16,0.12984649548721622
13,17,0.12040784741146705
13,18,0.09444029282848518
13,19,0.10052517645083521
13,20,0.09386834478713485
13,21,0.08751351021035958
13,22,0.06515024749686456
13,23,0.06366445142488873
13,24,0.04155282967449615
13,25,0.027010414960113572
13,26,0.044100445566002074
13,27,0.06810944841342227
13,28,0.06581702099771164
13,29,0.06876920457937936
13,30,0.0543656036354234
13,31,0.06169664721892871
13,32,0.05706297382938706
13,33,0.06292974607588517
13,34,0.0582838992343398
13,35,0.06966916622360017
13,36,0.06547979632638896
13,37,0.06719238608323547
13,38,0.04964591715257092
13,39,0.04642704358242766
13,40,0.06426574751394395
13,41,0.05176703300420435
13,42,0.05288509556338678
13,43,0.05228262166212496
13,44,0.057888012862024586
13,45,0.04444664364668923
13,46,0.06652062436018452
13,47,0.06474235505264896
13,48,0.06972320806375729
13,49,0.07990784609255182
13,50,0.061940357157112234
14,-50,0.005309081560080843
14,-49,0.02078895668499081
14,-48,0.010300853647990948
14,-47,0.025307601181705296
14,-46,0.025007204906569623
14,-45,0.0371201874779563
14,-44,0.04591756061287658
14,-43,0.03870821156613904
14,-42,0.03262448373412702
14,-41,0.04085255327288987
14,-40,0.032620597711310054
14,-39,0.016448821369085286
14,-38,0.007743891449104091
14,-37,-0.003754504152831706
14,-36,-0.004417968632749398
14,-35,0.014217831739656715
14,-34,0.0050360217065175215
14,-33,0.004290466655365166
14,-32,0.005718515751062387
14,-31,0.007223579620187964
14,-30,0.0016547899584649867
14,-29,0.024723196868240056
14,-28,0.02131231269347055
14,-27,0.032620829726487645
14,-26,0.03790454050524951
14,-25,0.01754317841101574
14,-24,0.07044447087263406
14,-23,0.08672149976780891
14,-22,0.1092256906299077
14,-21,0.10829486952633686
14,-20,0.1286451611873922
14,-19,0.12677554889684972
14,-18,0.14349875209387147
14,-17,0.1667417000100944
14,-16,0.17489190174446842
14,-15,0.20813875057853648
14,-14,0.21614799141470625
14,-13,0.21628860146910092
14,-12,0.2569799511298808
14,-11,0.27890199316884406
14,-10,0.2855327279096329
14,-9,0.2998708678982765
14,-8,0.30663672989400503
14,-7,0.3309779061738381
14,-6,0.327252326531298
14,-5,0.311994870767839
14,-4,0.3016926330021001
14,-3,0.29120233514060523
14,-2,0.296218973095297
14,-1,0.30338234934778585
14,0,0.3062777596466447
14,1,0.3109466625164441
14,2,0.28602264008533324
14,3,0.2895715085945316
14,4,0.2849594119474649
14,5,0.2712283211863307
14,6,0.2655396710318154
14,7,0.27644034987180666
14,8,0.2550808924685741
14,9,0.2509153528132134
14,10,0.21653592201249586
14,11,0.20621796439674228
14,12,0.17955328764659295
14,13,0.15350526921276816
14,14,0.12973616952051648
14,15,0.13054557397583944
14,16,0.10946247878469109
14,17,0.12061964150317098
14,18,0.11036705158633622
14,19,0.11530881293366071
14,20,0.09253402876653918
14,21,0.07153813970203975
14,22,0.07887120684183262
14,23,0.06569781217949343
14,24,0.05417223132474243
